neighborhood,building_id,algorithm,distance_meters,time_minutes,time_seconds,num_traffic_signals,num_crossings,safety_penalties,total_cost,detour_factor,straight_line_distance,num_path_nodes,avg_walking_speed_kmh,signal_density_per_100m,nodes_expanded_forward,nodes_expanded_backward,edges_scanned_forward,edges_scanned_backward,expansions_total,edges_scanned_total
neighborhoodD,417907450,few_traffic_lights path,1891.6027528709112,24.05830472712947,1443.4982836277682,2,0,10650.0,1102.060963504819,1.5372825434455988,1230.4847673812483,112,4.717546246900354,0.10573044456424968,1195,664,2858,1666,1859,4524
neighborhoodD,417907450,safest path,2280.7372978433264,30.443353490125656,1826.6012094075393,6,1,5040.0,7320.737297843325,1.853527453815828,1230.4847673812483,110,4.495044802307512,0.2630728232345576,382,1780,903,4479,2162,5382
neighborhoodD,417907450,fastest path,1897.7580631947046,23.797211697747624,1427.8327018648574,2,0,9570.0,1427.8327018648574,1.542284889258374,1230.4847673812483,108,4.784824593650167,0.10538751165325996,453,473,1088,1213,926,2301
neighborhoodD,417907451,shortest path,1991.1397059732642,25.76422723963633,1545.8536343781798,3,0,10660.0,1991.1397059732642,1.5472810994099295,1286.8635871869724,100,4.636986828566808,0.15066747908246886,170,504,391,1281,674,1672
neighborhoodD,417907451,few_traffic_lights path,2000.4255477085496,25.434356117432625,1526.0613670459575,2,0,11350.0,1140.148941697992,1.5544969704841773,1286.8635871869724,115,4.71903170295897,0.09997872714088074,1186,662,2824,1662,1848,4486
neighborhoodD,417907451,safest path,2591.0267448381805,33.57835325859837,2014.701195515902,5,0,5760.0,8351.02674483818,2.0134432045762147,1286.8635871869724,101,4.62981622395321,0.1929736931492874,411,2106,961,5254,2517,6215
neighborhoodD,417907451,fastest path,2059.744790832895,25.756173628771723,1545.3704177263035,2,0,12230.0,1545.3704177263035,1.600592954328133,1286.8635871869724,119,4.798254943891186,0.0970994080869244,452,521,1061,1329,973,2390
neighborhoodD,417907453,shortest path,1764.7985285474495,24.55830305176913,1473.4981831061477,6,0,10370.0,1764.7985285474495,1.4069229286186207,1254.367593738917,88,4.311694968892366,0.3399821511035831,173,411,413,1061,584,1474
neighborhoodD,417907453,few_traffic_lights path,1929.2184301418022,24.511478246661774,1470.6886947997064,2,0,11010.0,1115.2264505496307,1.5380008537938583,1254.367593738917,115,4.722404117926775,0.10366892461487603,1195,663,2856,1663,1858,4519
neighborhoodD,417907453,safest path,2318.352975114217,30.89652700965796,1853.7916205794775,6,1,5400.0,7718.352975114216,1.848224544930931,1254.367593738917,113,4.502162280678709,0.2588044212596402,424,1907,988,4786,2331,5774
neighborhoodD,417907453,fastest path,1938.3483094176993,24.257659740469556,1455.4595844281735,2,0,9840.0,1455.4595844281735,1.5452793256879571,1254.367593738917,110,4.794398957251213,0.10318063014179436,483,487,1150,1247,970,2397
neighborhoodD,417907455,shortest path,1656.4077324943444,23.26769881348971,1396.0619288093826,6,0,9650.0,1656.4077324943444,1.329491004118689,1245.8961567719418,82,4.271349081243969,0.3622296541060422,214,245,528,653,459,1181
neighborhoodD,417907455,few_traffic_lights path,1820.827634088697,23.220874008382353,1393.2524405029412,2,0,10290.0,1077.2896719310443,1.4614601900742479,1245.8961567719418,109,4.704803876283231,0.10984016073553149,1236,668,2968,1677,1904,4645
neighborhoodD,417907455,safest path,1931.6860583298453,26.23972527748555,1574.383516649133,6,1,5270.0,7201.686058329842,1.550439053712753,1245.8961567719418,92,4.417011316777669,0.3106094789123062,430,1396,1013,3524,1826,4537
neighborhoodD,417907455,fastest path,1826.9829444124905,22.95978097900051,1377.5868587400305,2,0,9210.0,1377.5868587400305,1.4664006582588047,1245.8961567719418,105,4.774391217625691,0.1094700969221772,483,354,1160,924,837,2084
neighborhoodD,417907461,shortest path,1804.2946123058216,25.045909024094712,1502.7545414456827,6,0,10910.0,1804.2946123058216,1.4157367521914739,1274.4562924660138,91,4.322369638658475,0.33253992774119207,176,467,419,1191,643,1610
neighborhoodD,417907461,few_traffic_lights path,1968.7145139001743,24.999084218987356,1499.9450531392413,2,0,11550.0,1129.050079865061,1.544748553197382,1274.4562924660138,118,4.725087919192398,0.10158913269948149,1189,663,2843,1664,1852,4507
neighborhoodD,417907461,safest path,2640.808815895493,34.22740490288471,2053.6442941730825,5,0,5600.0,8240.808815895492,2.072106224047629,1274.4562924660138,100,4.62928841386907,0.1893359326091355,412,2155,962,5370,2567,6332
neighborhoodD,417907461,fastest path,1977.8443931760714,24.74526571279514,1484.7159427677084,2,0,10380.0,1484.7159427677084,1.5519122977132738,1274.4562924660138,113,4.795691627154472,0.10112018958116065,485,508,1145,1296,993,2441
neighborhoodD,417907472,shortest path,1675.1845679043593,23.916178262996066,1434.970695779764,7,0,10060.0,1675.1845679043593,1.3677891872785777,1224.7388585059596,84,4.202639442179429,0.4178644033688143,172,262,419,698,434,1117
neighborhoodD,417907472,few_traffic_lights path,1831.3357576745436,23.350603929195277,1401.0362357517165,2,0,10470.0,1080.9675151860904,1.495286725782966,1224.7388585059596,110,4.7056661058384615,0.10920990275096407,1228,667,2945,1675,1895,4620
neighborhoodD,417907472,safest path,1966.4216962009382,26.668560312931145,1600.1136187758686,6,1,5450.0,7416.421696200935,1.6055844742280376,1224.7388585059596,93,4.424134650975035,0.30512275223528107,409,1583,967,4001,1992,4968
neighborhoodD,417907472,fastest path,1837.491067998337,23.089510899813423,1385.3706539888053,2,0,9390.0,1385.3706539888053,1.5003125402911317,1224.7388585059596,106,4.774872216145172,0.10884406650088871,441,364,1061,951,805,2012
neighborhoodD,417907473,shortest path,1847.1313630569432,23.990122546679036,1439.407352800742,3,0,9780.0,1847.1313630569432,1.5657251190801469,1179.7290217468828,95,4.619729706164363,0.16241400368163833,113,394,264,1025,507,1289
neighborhoodD,417907473,few_traffic_lights path,1856.4172047922282,23.66025142447533,1419.6150854685197,2,0,10470.0,1089.74602167728,1.5735962840376172,1179.7290217468828,110,4.707685911245708,0.10773440338934165,1153,665,2765,1670,1818,4435
neighborhoodD,417907473,safest path,1991.5031433186225,26.978207808211202,1618.692468492672,6,1,5450.0,7441.50314331862,1.688102188390437,1179.7290217468828,93,4.429137378160043,0.30127996634751253,374,1635,884,4130,2009,5014
neighborhoodD,417907473,fastest path,1862.5725151160216,23.399158395093483,1403.949503705609,2,0,9390.0,1403.949503705609,1.578813846893432,1179.7290217468828,106,4.775998735509855,0.10737836963493569,422,479,1014,1228,901,2242
neighborhoodD,417907475,shortest path,2025.6068593819894,26.160401416748112,1569.6240850048866,3,0,10660.0,2025.6068593819894,1.5480768191823258,1308.4666305202404,101,4.645816003614941,0.14810376387228946,186,611,429,1544,797,1973
neighborhoodD,417907475,few_traffic_lights path,2034.8927011172739,25.830530294544406,1549.8318176726643,2,0,11350.0,1152.2124453910458,1.5551735547953636,1308.4666305202404,116,4.7267152735468025,0.09828528054092898,1177,662,2802,1662,1839,4464
neighborhoodD,417907475,safest path,2565.4777203207477,33.292279438169196,1997.536766290152,5,0,5550.0,8115.477720320748,1.960674930854542,1308.4666305202404,101,4.623554344037119,0.19489547542727745,391,2052,912,5133,2443,6045
neighborhoodD,417907475,fastest path,2094.21194424162,26.152347805883505,1569.1408683530103,2,0,12230.0,1569.1408683530103,1.600508484812464,1308.4666305202404,120,4.804643834930532,0.09550131759583019,409,520,964,1325,929,2289
neighborhoodD,417909872,shortest path,1643.570398673465,23.61767677288157,1417.0606063728942,7,0,11820.0,1643.570398673465,1.2803567754975296,1283.6815722983115,86,4.175441338651875,0.42590204871356524,186,167,451,454,353,905
neighborhoodD,417909872,few_traffic_lights path,1863.0456396400516,23.742083953460806,1424.5250372076484,2,0,10440.0,1092.0659738740183,1.451330049324026,1283.6815722983115,110,4.708210896630617,0.10735110066259078,1309,669,3133,1682,1978,4815
neighborhoodD,417909872,safest path,1998.1315781664462,27.060040337196675,1623.6024202318006,6,1,5420.0,7418.131578166443,1.5565632640413922,1283.6815722983115,93,4.430440353970542,0.30028052534487265,465,1489,1092,3769,1954,4861
neighborhoodD,417909872,fastest path,1869.200949963845,23.480990924078956,1408.8594554447373,2,0,9360.0,1408.8594554447373,1.4561250938713843,1283.6815722983115,106,4.7762914844800095,0.10699759167352686,510,341,1210,890,851,2100
neighborhoodD,417909876,shortest path,1652.8924538543322,23.73276387387993,1423.9658324327957,7,0,11870.0,1652.8924538543322,1.2799397147680542,1291.3830509227248,86,4.178760963463234,0.42350002770457945,269,168,655,456,437,1111
neighborhoodD,417909876,few_traffic_lights path,1825.1155825833746,23.27381164411911,1396.4286986471466,2,0,10110.0,1078.7904539041813,1.4133030329608902,1291.3830509227248,108,4.705156878876477,0.10958210094119539,1336,670,3198,1683,2006,4881
neighborhoodD,417909876,safest path,2214.2501275557897,29.658860407115295,1779.5316244269177,6,1,4500.0,6714.250127555788,1.7146346515649666,1291.3830509227248,106,4.479437369801129,0.2709720968435995,507,1247,1185,3143,1754,4328
neighborhoodD,417909876,fastest path,1831.270892907168,23.012718614737263,1380.7631168842358,2,0,9030.0,1380.7631168842358,1.4180694810874899,1291.3830509227248,104,4.774588149010161,0.10921377103444113,586,340,1404,887,926,2291
neighborhoodD,417909880,shortest path,1656.8077906940564,23.67087636819944,1420.2525820919664,7,0,11770.0,1656.8077906940564,1.2886473325885588,1285.6952781378584,87,4.199610774664573,0.42249922044775134,144,187,355,503,331,858
neighborhoodD,417909880,few_traffic_lights path,1882.964879962036,23.9880005006458,1439.280030038748,2,0,10580.0,1099.0377079867128,1.4645498913935777,1285.6952781378584,111,4.709766985150789,0.10621547014941266,1293,668,3090,1680,1961,4770
neighborhoodD,417909880,safest path,2272.0994249344512,30.373049263641978,1822.3829558185187,6,1,4970.0,7242.09942493445,1.76721456753365,1285.6952781378584,109,4.48838588159984,0.26407295095253575,404,1624,958,4103,2028,5061
neighborhoodD,417909880,fastest path,1889.1201902858295,23.726907471263946,1423.6144482758368,2,0,9500.0,1423.6144482758368,1.469337425756081,1285.6952781378584,107,4.777159077912976,0.10586938884483545,510,385,1210,1003,895,2213
neighborhoodD,417909882,shortest path,1583.2754508678643,22.435460160789003,1346.1276096473403,6,0,9280.0,1583.2754508678643,1.2847267043655428,1232.383078430489,78,4.234213444754728,0.3789612222378065,281,181,689,495,462,1184
neighborhoodD,417909882,few_traffic_lights path,1740.1138581908483,22.224407639273114,1333.4644583563868,2,0,9820.0,1049.039850366797,1.411991034806307,1232.383078430489,105,4.6978454132992,0.1149350078781252,1279,670,3067,1683,1949,4750
neighborhoodD,417909882,safest path,1921.89744679266,26.222415461351513,1573.344927681091,6,1,4580.0,6501.897446792657,1.5594967834517068,1232.383078430489,93,4.397529547860206,0.31219147566968475,528,1083,1238,2737,1611,3975
neighborhoodD,417909882,fastest path,1746.2691685146417,21.96331460989126,1317.7988765934756,2,0,8740.0,1317.7988765934756,1.4169856752160346,1232.383078430489,101,4.770507183086663,0.11452988096337857,624,346,1501,901,970,2402
neighborhoodD,417909884,shortest path,1656.8077906940564,23.67087636819944,1420.2525820919664,7,0,11770.0,1656.8077906940564,1.2886473325885588,1285.6952781378584,87,4.199610774664573,0.42249922044775134,144,187,355,503,331,858
neighborhoodD,417909884,few_traffic_lights path,1882.964879962036,23.9880005006458,1439.280030038748,2,0,10580.0,1099.0377079867128,1.4645498913935777,1285.6952781378584,111,4.709766985150789,0.10621547014941266,1293,668,3090,1680,1961,4770
neighborhoodD,417909884,safest path,2272.0994249344512,30.373049263641978,1822.3829558185187,6,1,4970.0,7242.09942493445,1.76721456753365,1285.6952781378584,109,4.48838588159984,0.26407295095253575,404,1624,958,4103,2028,5061
neighborhoodD,417909884,fastest path,1889.1201902858295,23.726907471263946,1423.6144482758368,2,0,9500.0,1423.6144482758368,1.469337425756081,1285.6952781378584,107,4.777159077912976,0.10586938884483545,510,385,1210,1003,895,2213
neighborhoodD,417909886,shortest path,1604.5149710713733,22.697676459597755,1361.8605875758653,6,0,9330.0,1604.5149710713733,1.279906618242848,1253.618778277881,79,4.241442882298822,0.373944781331249,286,181,700,495,467,1195
neighborhoodD,417909886,few_traffic_lights path,1761.3533783943574,22.486623938081856,1349.1974362849114,2,0,9870.0,1056.4736824380252,1.4050151520655751,1253.618778277881,106,4.6997362963271145,0.11354904839273036,1305,671,3125,1685,1976,4810
neighborhoodD,417909886,safest path,1943.1369669961691,26.484631760160266,1589.077905609616,6,1,4630.0,6573.136966996168,1.550022224192822,1253.618778277881,94,4.402108327409294,0.3087790568502848,528,1083,1231,2739,1611,3970
neighborhoodD,417909886,fastest path,1767.5086887181503,22.225530908700012,1333.5318545220007,2,0,8790.0,1333.5318545220007,1.4099251856662594,1253.618778277881,102,4.771563017267514,0.11315361631689966,629,346,1510,901,975,2411
neighborhoodD,417909888,shortest path,1428.5369497865704,20.819351059433608,1249.1610635660165,7,0,8860.0,1428.5369497865704,1.2200171036147003,1170.9155105728123,73,4.116949502532958,0.4900118265086409,178,84,457,232,262,689
neighborhoodD,417909888,few_traffic_lights path,2056.129047619631,26.125829730986485,1567.5497838591891,2,0,12980.0,1159.645166666871,1.7560012050859006,1170.9155105728123,121,4.722060280093528,0.09727015929838591,908,691,2176,1735,1599,3911
neighborhoodD,417909888,safest path,1967.2959629414765,26.607101443200797,1596.4260865920478,6,1,3200.0,5167.2959629414745,1.680134856168294,1170.9155105728123,98,4.436325318203801,0.30498715561988315,629,655,1514,1657,1284,3171
neighborhoodD,417909888,fastest path,1420.4528048704994,20.455425041222167,1227.32550247333,7,0,7780.0,1227.32550247333,1.2131129804366614,1170.9155105728123,69,4.166482393813794,0.4928006038636517,312,303,758,796,615,1554
neighborhoodD,417909894,shortest path,1448.4293672897627,20.70006467516154,1242.0038805096924,6,0,8860.0,1448.4293672897627,1.2671218627474987,1143.0860834088485,76,4.198332874856468,0.4142418080922328,230,160,575,436,390,1011
neighborhoodD,417909894,few_traffic_lights path,1710.1461166668266,21.8544355216926,1311.266131301556,2,0,9960.0,1038.5511408333894,1.4960781532453995,1143.0860834088485,105,4.695100310331084,0.1169490712231137,1196,669,2880,1682,1865,4562
neighborhoodD,417909894,safest path,1794.6328574859272,24.651247692132586,1479.0748615279551,6,1,4260.0,6054.632857485924,1.56998924537168,1143.0860834088485,91,4.368053609047989,0.33433022107960875,435,926,1030,2337,1361,3367
neighborhoodD,417909894,fastest path,1454.584677613556,20.43897164577969,1226.3382987467814,6,0,7780.0,1226.3382987467814,1.2725066805780485,1143.0860834088485,72,4.27003286512383,0.412488876882975,443,319,1089,834,762,1923
neighborhoodD,418356306,shortest path,1238.0630001213783,16.874116904859225,1012.4470142915534,3,0,6650.0,1238.0630001213783,1.3078537175863323,946.6372144479935,64,4.402232153902601,0.24231400176775197,65,133,175,358,198,533
neighborhoodD,418356306,few_traffic_lights path,1379.8870852344364,17.986609823902565,1079.196589434154,2,0,6150.0,922.9604798320528,1.4576725530900252,946.6372144479935,68,4.603047818607903,0.14493939550569887,951,666,2358,1675,1617,4033
neighborhoodD,418356306,safest path,1534.9012278991256,19.34543866390535,1160.7263198343212,2,0,3000.0,4534.901227899124,1.6214249814741994,946.6372144479935,57,4.760505836746743,0.130301544076388,439,488,1121,1226,927,2347
neighborhoodD,418356306,fastest path,1244.2183104451715,16.613023875477374,996.7814325286424,3,0,5570.0,996.7814325286424,1.3143560082525432,946.6372144479935,60,4.493649030198913,0.241115242784574,144,242,394,644,386,1038
neighborhoodD,418356308,shortest path,1184.440447583617,15.680799532280423,940.8479719368254,2,0,5960.0,1184.440447583617,1.3216729233074114,896.1675969116642,66,4.532066538362409,0.16885610450742458,140,122,383,333,262,716
neighborhoodD,418356308,few_traffic_lights path,1184.440447583617,15.680799532280423,940.8479719368254,2,0,5960.0,854.5541566542659,1.3216729233074114,896.1675969116642,66,4.532066538362409,0.16885610450742458,943,666,2341,1676,1609,4017
neighborhoodD,418356308,safest path,1207.648835702564,15.450784058192887,927.0470434915733,2,0,2960.0,4167.648835702564,1.3475702980829853,896.1675969116642,57,4.689660399708452,0.1656110568629395,405,440,1060,1118,845,2178
neighborhoodD,418356308,fastest path,1194.1683925115583,15.370701930414752,922.2421158248851,2,0,3320.0,922.2421158248851,1.332527974261569,896.1675969116642,56,4.66147244771665,0.16748056744272288,211,216,559,581,427,1140
neighborhoodD,418356309,shortest path,1238.0630001213783,16.874116904859225,1012.4470142915534,3,0,6650.0,1238.0630001213783,1.3078537175863323,946.6372144479935,64,4.402232153902601,0.24231400176775197,65,133,175,358,198,533
neighborhoodD,418356309,few_traffic_lights path,1379.8870852344364,17.986609823902565,1079.196589434154,2,0,6150.0,922.9604798320528,1.4576725530900252,946.6372144479935,68,4.603047818607903,0.14493939550569887,951,666,2358,1675,1617,4033
